dependent,variable,coefficient,se,pval,lower_bound,upper_bound,keep
corner,Stamina,-0.0019680126263673533,0.001311278713205535,0.16340533748565034,-0.0045381189042502015,0.0006020936515154949,0
corner,Stamina_other,-0.001355497199628528,0.0028685811436015497,0.6365511748492643,-0.0069779162410875655,0.00426692184183051,0
corner,Stamina_own,0.0022285093560775095,0.0030289962520193125,0.46190514319309894,-0.003708323297880343,0.008165342010035362,0
corner,Standing tackle,-0.0032898938538665776,0.002136232292648671,0.12366917222854878,-0.007476909147457972,0.0008971214397248172,0
corner,Standing tackle_other,-0.007281522246674058,0.004975230932506899,0.14332766073963854,-0.01703297487438758,0.0024699303810394625,0
corner,Standing tackle_own,0.00486298344886541,0.005092331672764306,0.3396243749673824,-0.00511798662975263,0.01484395352748345,0
corner,Strength,-0.0012362308574114405,0.0014976364181035133,0.4517038757640357,-0.0041715982368943265,0.0016991365220714455,0
corner,Strength_other,0.002724580379613512,0.0035396261177706384,0.4519134767256825,-0.004213086811216939,0.009662247570443963,0
corner,Strength_own,0.0005321197855853518,0.0034800252765469393,0.8802940888996353,-0.006288729756446649,0.007352969327617353,0
corner,Vision,0.0008842601821576544,0.0017651708329848468,0.69109046255039,-0.0025754746504926453,0.004343995014807954,0
corner,Vision_other,-0.007365433388140106,0.003080520307224186,0.016832977034299867,-0.013403253190299511,-0.0013276135859807015,1
corner,Vision_own,0.003594210121684139,0.003168021733166554,0.2565854936344636,-0.002615112475322307,0.009803532718690585,0
corner,Volleys,-0.0033392230164840785,0.0008763507077119176,0.00025236769633640854,-0.005056870403599437,-0.00162157562936872,1
corner,Volleys_other,-0.00037813451499755764,0.003051812216563727,0.9013917709847803,-0.006359686459462463,0.005603417429467348,0
corner,Volleys_own,0.008430943849586817,0.0031265243161986015,0.00701338349277858,0.002302956189837559,0.014558931509336076,1
dribble,Acceleration_y,0.04276525036163324,0.017016533223874784,0.011971859798914908,0.009412845242838669,0.07611765548042781,1
dribble,Acceleration_y_other,0.016595840671867472,0.013014326884946973,0.2022520159385086,-0.008912240022628595,0.04210392136636354,0
dribble,Acceleration_y_own,-0.02236591795896403,0.013467118021605839,0.09677486692091364,-0.048761469281311476,0.004029633363383415,0
dribble,Aggression,0.005872242039131777,-0.013415891623893623,0.6635152322877649,0.03216738962196328,-0.020422905543699726,0
dribble,Aggression_other,0.010927953627928009,0.007765566215248697,0.15937046956383627,-0.004292556153959437,0.026148463409815456,0
dribble,Aggression_own,0.018094223984460964,0.00780219504045635,0.020594212152201363,0.002801921705166518,0.033386526263755406,1
dribble,Agility,0.006271177900986753,0.01079599867238287,0.5655492041968135,-0.01488897949688367,0.027431335298857176,0
dribble,Agility_other,0.018829082349880566,0.010811836203445465,0.08160349820217916,-0.002362116608872547,0.04002028130863368,0
dribble,Agility_own,-0.014826256250308298,0.011386216578925742,0.19294307378922548,-0.03714324074500275,0.007490728244386156,0
dribble,Balance,0.004453024449263042,0.015387245427071617,0.7726825157182755,-0.02570597658779733,0.03461202548632341,0
dribble,Balance_other,-0.025123786604658655,0.00880145164970853,0.0043243284460789955,-0.04237463183808737,-0.007872941371229937,1
dribble,Balance_own,-0.00018438294849529627,0.009867333103818142,0.9850920008710975,-0.019524355831978854,0.01915558993498826,0
dribble,Ball control,0.05163768417769452,0.02006213595361071,0.010808933689947287,0.012315897708617532,0.09095947064677151,1
dribble,Ball control_other,-0.0006654170349501658,0.01691235663290788,0.9686157061124119,-0.03381363603544961,0.03248280196554927,0
dribble,Ball control_own,-0.08302950176444907,0.017532824999624014,2.195893293199802e-06,-0.11739383876371214,-0.048665164765185995,1
dribble,CAM,0.5714275757112505,,,,,1
dribble,CB,-0.6787198248135857,,,,,1
dribble,CDM,-0.37143429162790187,,,,,1
dribble,CF,0.041209177534192044,,,,,1
dribble,CM,-0.15053589510315468,,,,,1
dribble,Composure,0.007375120824675131,0.009296287675235703,0.4446626857563447,-0.010845603018786848,0.025595844668137108,0
dribble,Composure_other,-0.014356044866804663,0.00900543007151271,0.11091532424433703,-0.03200668780696957,0.0032945980733602494,0
dribble,Composure_own,-0.020057860716514758,0.009601564738206421,0.03671582288056219,-0.03887692760339934,-0.001238793829630172,1
dribble,Crossing,-0.01748741469402971,0.013141036055757126,0.2015177063570086,-0.043243845363313674,0.00826901597525426,0
dribble,Crossing_other,-0.007127210334352804,0.00860254026836662,0.4073951662394686,-0.02398818926035138,0.00973376859164577,0
dribble,Crossing_own,0.010897266691735675,0.009164062582893252,0.23439900393015756,-0.007064295970735098,0.028858829354206448,0
dribble,Curve,-0.005698248068105062,0.008227778203044333,0.4936947771082736,-0.021824693346071955,0.01042819720986183,0
dribble,Curve_other,0.006877781271715001,0.008500170593243291,0.4184485351709415,-0.00978255309104185,0.023538115634471852,0
dribble,Curve_own,-0.050476802270791,0.008973628623133268,1.874034727400442e-08,-0.06806511437213221,-0.032888490169449794,1
dribble,Dribbling,0.06565044827111949,0.005857208119069736,0.0,0.05417032035774281,0.07713057618449617,1
dribble,Dribbling_other,-0.0015356223447523677,0.012488487223274454,0.902138388991645,-0.026013057302370295,0.022941812612865563,0
dribble,Dribbling_own,0.03777071698442528,0.01322829105845199,0.004307041188790439,0.011843266509859382,0.06369816745899118,1
dribble,Finishing,0.004783971351174834,0.004823543381465011,0.3431172310665822,-0.004670173676496588,0.014238116378846255,0
dribble,Finishing_other,-0.05463321619939776,0.009419044220652453,6.695653809174473e-09,-0.07309454287187657,-0.03617188952691895,1
dribble,Finishing_own,-0.011755139820889939,0.010329206404129418,0.2551592159676892,-0.032000384372983595,0.00849010473120372,0
dribble,Free kick accuracy,-0.006601444192129151,0.0012104555522960596,0.16387411851552391,-0.008973937074629427,-0.0042289513096288745,0
dribble,Free kick accuracy_other,-0.024424097785650155,0.007438770811048368,0.0010271574539610917,-0.039004088575304956,-0.009844106995995354,1
dribble,Free kick accuracy_own,0.05136047146771689,0.007903966663966734,8.294032127764694e-11,0.035868696806342096,0.06685224612909169,1
dribble,Heading accuracy,-0.008471141059369176,0.004734777472845364,0.08988010330730711,-0.01775130490614609,0.0008090227874077375,0
dribble,Heading accuracy_other,0.009852224437996621,0.007852921634720426,0.2096387758217766,-0.005539501966055413,0.025243950842048654,0
dribble,Heading accuracy_own,0.052916379137993005,0.008569680968061336,6.737992386263159e-10,0.03611980444059279,0.06971295383539322,1
dribble,Intercept,2.7710151097787454,,,,,1
dribble,Interceptions,-0.020166878263480726,0.002609589382424923,2.220446049250313e-14,-0.025281673453033573,-0.015052083073927877,1
dribble,Interceptions_other,0.007500748422040276,0.011436931317107766,0.5119356417096461,-0.014915636959490945,0.029917133803571496,0
dribble,Interceptions_own,0.04109049465508039,0.012252308550206426,0.0007985267603953794,0.017075969896675796,0.06510501941348498,1
dribble,Jumping,-0.024397422121312098,0.0012450618531173725,0.0,-0.026837743353422146,-0.02195710088920205,1
dribble,Jumping_other,-0.02016476090470069,0.006916249121964839,0.003556115676061511,-0.033720609183751776,-0.0066089126256496065,1
dribble,Jumping_own,0.009401424329732216,0.007346580129534992,0.20093642621708918,-0.004997872724156369,0.0238007213836208,0
dribble,LB,-0.0844911366417219,,,,,1
dribble,LM,0.5248240501884671,,,,,1
dribble,LW,-0.15283951012342903,,,,,1
dribble,LWB,-0.06880493975525265,,,,,1
dribble,Long passing,0.01695875509336698,0.0012967457634912713,0.0,0.014417133396924088,0.01950037678980987,1
dribble,Long passing_other,0.022359407756763545,0.012688531130484609,0.07805158535891588,-0.0025101132589862886,0.047228928772513376,0
dribble,Long passing_own,0.014200069849552533,0.013603976203312714,0.2965794949878615,-0.012463723508940388,0.040863863208045456,0
dribble,Long shots,-0.0007432121190444254,0.0031974298265578047,0.8162031388800588,-0.007010174579097723,0.005523750341008872,0
dribble,Long shots_other,0.03586492626234828,0.009843511759195187,0.00026946596790700106,0.016571643214325714,0.05515820931037085,1
dribble,Long shots_own,0.022302205208790494,0.010207535287599972,0.028908397555052145,0.002295436045094551,0.04230897437248644,1
dribble,Marking,-0.037579327075136344,0.0034804824744922094,0.0,-0.04440107272514107,-0.030757581425131613,1
dribble,Marking_other,0.010325593780537361,0.012030195423602333,0.39073592190394857,-0.01325358924972321,0.03390477681079793,0
dribble,Marking_own,-0.00355953574747274,0.013138711251057937,0.7864550647181381,-0.029311409799546297,0.02219233830460082,0
dribble,Penalties,0.005995753929747764,0.0040229653912584335,0.13689322096715117,-0.0018892582371187652,0.013880766096614294,0
dribble,Penalties_other,0.008155305982616991,0.008303162916518328,0.32601717115835926,-0.00811889333375893,0.02442950529899291,0
dribble,Penalties_own,0.022190575910598916,0.008792354746367267,0.011613616333988164,0.004957560607719073,0.039423591213478756,1
dribble,Positioning,0.008093657452373535,0.0018530616124496167,1.3265764565284499e-05,0.004461656691972286,0.011725658212774784,1
dribble,Positioning_other,0.04985900542466086,0.010299663049303154,1.300273068993718e-06,0.029671665848026677,0.07004634500129504,1
dribble,Positioning_own,0.01848844416936152,0.011010661256437421,0.09313746879428719,-0.003092451893255823,0.04006934023197886,0
dribble,RB,-0.1376728237790836,,,,,1
dribble,RM,0.559973852997603,,,,,1
dribble,RW,0.6031752269499612,,,,,1
dribble,RWB,0.09531695900215206,,,,,1
dribble,Reactions,-0.019107371939586455,0.004564785181854481,2.901411022948608e-05,-0.02805435089602124,-0.010160392983151672,1
dribble,Reactions_other,-0.03972522072186019,0.009408808290344533,2.428142452171045e-05,-0.058166484970935475,-0.021283956472784905,1
dribble,Reactions_own,0.032821276819275685,0.01050230690140499,0.0017791132971411994,0.012236755292521904,0.053405798346029466,1
dribble,ST,-0.7514284205394383,,,,,1
dribble,Short passing,-0.029956048570771627,0.01005339153021869,0.0029042108518257947,-0.04966069597000026,-0.010251401171542995,1
dribble,Short passing_other,-0.008182671727330663,0.014200683491061242,0.5644752423080004,-0.036016011369810697,0.01965066791514937,0
dribble,Short passing_own,0.046324115318611865,0.015534421390633065,0.002866053865333784,0.015876649392971058,0.07677158124425268,1
dribble,Shot power,-0.003178716338420114,0.003575802892760491,0.37555643886904955,-0.010187290008230675,0.003829857331390448,0
dribble,Shot power_other,-0.009499186001138613,0.009389154152704566,0.3116817849000195,-0.027901928140439562,0.008903556138162336,0
dribble,Shot power_own,-0.06423184394109571,0.009860374320730598,7.442380045574737e-11,-0.08355817760972768,-0.04490551027246374,1
dribble,Sliding tackle,-0.015430344444979345,0.0069078270650030724,0.026053074711039015,-0.028969685492385367,-0.0018910033975733237,1
dribble,Sliding tackle_other,-0.013738487863205213,0.014327344963164401,0.3376180965511977,-0.04182008399100744,0.014343108264597015,0
dribble,Sliding tackle_own,0.024322709137578696,0.015019239769609175,0.10536675542211515,-0.005115000810855287,0.05376041908601268,0
dribble,Sprint speed,0.006757843884737425,0.004806575051809822,0.18236913266709687,-0.0026630432168098257,0.016178730986284674,0
dribble,Sprint speed_other,-0.020982052296281663,0.010891676596556835,0.054062326869390276,-0.04232973842553306,0.000365633832969732,0
dribble,Sprint speed_own,-0.004207352959582246,0.01154124428390508,0.7154518772544485,-0.026828191756036207,0.01841348583687171,0
dribble,Stamina,-0.00892750532025589,0.0032134418004305786,0.006734792299957659,-0.015225851249099824,-0.0026291593914119556,1
dribble,Stamina_other,0.0003423425815559031,0.00821044513492887,0.9667413716774722,-0.01575012988290468,0.016434815046016488,0
dribble,Stamina_own,0.0027536064138415943,0.00860574413331918,0.7489921488394942,-0.014113652087463999,0.01962086491514719,0
dribble,Standing tackle,0.010369640220832454,0.0064796862221274,0.10958666974538356,-0.002330544774537249,0.023069825216202156,0
dribble,Standing tackle_other,-0.014228947692350703,0.014239024958866702,0.3176623066412434,-0.04213743661172944,0.013679541227028032,0
dribble,Standing tackle_own,-0.04556723710374282,0.015150170529967935,0.0026352263307598545,-0.07526157134247997,-0.015872902865005672,1
dribble,Strength,0.039277448831718215,0.0038699405543398697,0.0,0.03169236534521207,0.04686253231822436,1
dribble,Strength_other,0.006479418214349779,0.009123052285867158,0.4793014072148054,-0.01140176426594985,0.024360600694649407,0
dribble,Strength_own,-0.02211147596180579,0.011143276350117675,0.047351756132027134,-0.04395229760803643,-0.000270654315575148,1
dribble,Vision,-0.003107763094828138,0.0032925504263803156,0.3452527067364577,-0.009561161930533557,0.003345635740877281,0
dribble,Vision_other,-0.021727540231619467,0.008836555866591832,0.013947517332286052,-0.03904718973013946,-0.004407890733099475,1
dribble,Vision_own,-0.017486410703043263,0.008933746380873391,0.05031766736963106,-0.034996553609555114,2.3732203468584262e-05,0
dribble,Volleys,-0.0042979442787056486,0.0028792505028104117,0.13598411902577157,-0.009941275264214056,0.0013453867068027583,0
dribble,Volleys_other,0.008740737696245495,0.00879056647553416,0.3200750082665662,-0.008488772595801457,0.02597024798829245,0
dribble,Volleys_own,-0.023597845101351836,0.009383357960195536,0.011914055263410495,-0.04198922670333509,-0.005206463499368586,1
foul,Acceleration_y,-0.00044802515294477664,0.00881831561661702,0.959480331769448,-0.017731923761514133,0.01683587345562458,0
foul,Acceleration_y_other,-0.006653615814982747,0.004822336427700847,0.16767587873085388,-0.01610539521327641,0.0027981635833109137,0
foul,Acceleration_y_own,-0.004615658763206328,0.005224480845756881,0.37699186200225276,-0.014855641220889814,0.005624323694477159,0
foul,Aggression,0.010448303298421746,0.001336172166749174,5.551115123125783e-15,0.007829405851593366,0.013067200745250127,1
foul,Aggression_other,0.0011725101066063725,0.002738981159929141,0.6685946451730116,-0.0041958929668547435,0.006540913180067488,0
foul,Aggression_own,-0.00367963384067567,0.002854427046111069,0.19737572363428169,-0.009274310851053366,0.0019150431697020254,0
foul,Agility,0.005264066711848148,-0.0024770106881532765,0.03358176919881939,0.010119007660628569,0.00040912576306772596,1
foul,Agility_other,0.0058367974448744865,0.003781252427064689,0.12269415468135758,-0.0015744573121723032,0.013248052201921276,0
foul,Agility_own,0.008992331293782144,0.003891350823124209,0.020848789711768623,0.0013652836804586939,0.016619378907105593,1
foul,Balance,-0.0038443470678904534,0.004445869317462863,0.3872108870117943,-0.012558250930117665,0.004869556794336758,0
foul,Balance_other,-0.001197356237049078,0.0033071147542923403,0.7173144754675991,-0.007679301155462065,0.0052845886813639095,0
foul,Balance_own,-0.007897613432757801,0.003156523366515983,0.012355552044033047,-0.014084399231129127,-0.0017108276343864746,1
foul,Ball control,0.008166915437214348,-0.0034737149716345846,0.018728158388709115,0.014975396781618133,0.0013584340928105626,1
foul,Ball control_other,-0.003835623357934328,0.005907636599360111,0.5161727061730139,-0.015414591092680145,0.007743344376811489,0
foul,Ball control_own,-0.017465640222560724,0.005670265152690291,0.002070633184030113,-0.028579359921833695,-0.006351920523287754,1
foul,CAM,0.138446118398321,,,,,1
foul,CB,-0.21541842206765843,,,,,1
foul,CDM,0.13491293301168028,,,,,1
foul,CF,0.17571769149596345,,,,,1
foul,CM,0.18325699588497293,,,,,1
foul,Composure,-0.003433782562677902,-0.0027332563796988356,0.20902419980720643,0.0019233999415318157,-0.00879096506688762,0
foul,Composure_other,-0.005443213379583127,0.00308604083044992,0.07777453201188722,-0.01149185340726497,0.0006054266480987162,0
foul,Composure_own,-0.003852623719698543,0.003351136391194405,0.2502997449288964,-0.010420851046439576,0.002715603607042491,0
foul,Crossing,-0.0036425756106989227,-0.002917825087404308,0.21190174510017123,0.002076361560613521,-0.009361512782011366,0
foul,Crossing_other,-0.007438465951344423,0.002989679391100678,0.012850857039089725,-0.013298237557901754,-0.0015786943447870941,1
foul,Crossing_own,0.0016936338976276128,0.003204468292959738,0.5971411277543277,-0.0045871239565734735,0.007974391751828699,0
foul,Curve,0.0005222189504198115,0.0032223140038876953,0.8712582106374347,-0.005793516497200071,0.0068379543980396935,0
foul,Curve_other,0.0048925680758650485,0.002995615051085621,0.10243019200978098,-0.0009788374242627688,0.010763973575992866,0
foul,Curve_own,-0.0030155956690724383,0.0032876281196671485,0.3590172289484612,-0.00945934678362005,0.003428155445475173,0
foul,Dribbling,0.0015194223868705513,0.002497145608892826,0.5428854648565644,-0.0033749830065593874,0.0064138277803004904,0
foul,Dribbling_other,0.009496214128611243,0.004434823321002507,0.03226044074798562,0.0008039604194463295,0.018188467837776154,1
foul,Dribbling_own,-0.005254013967186494,0.004628622448588731,0.2563379096377565,-0.014326113966420407,0.0038180860320474186,0
foul,Finishing,-0.0005968404591273845,0.01665607612924896,0.9714156397880365,-0.03324274967245534,0.03204906875420058,0
foul,Finishing_other,-0.001838547341708731,0.0033007792566031534,0.5775295693499021,-0.008308074684650911,0.00463098000123345,0
foul,Finishing_own,-0.0094924901508111,0.003653814203151683,0.009382985600420835,-0.016653965988988398,-0.002331014312633802,1
foul,Free kick accuracy,-0.003620249673325743,0.0030383019660979093,0.2334795308926889,-0.009575321526877645,0.002334822180226159,0
foul,Free kick accuracy_other,0.007314824624378217,0.0026199851172694433,0.0052432028959887855,0.0021796537945301077,0.012449995454226325,1
foul,Free kick accuracy_own,0.006713322079865559,0.0027702204154757123,0.01538326634655407,0.0012836900655331636,0.012142954094197956,1
foul,Heading accuracy,-0.0015133125538055814,0.0009335685794899006,0.10503013663986938,-0.0033431069696057865,0.00031648186199462365,0
foul,Heading accuracy_other,0.007865004512500473,0.0027686713884927747,0.004504716499662109,0.0024384085910546345,0.01329160043394631,1
foul,Heading accuracy_own,0.0020931974895745157,0.0027903598787280626,0.45316922485320443,-0.0033759078727324866,0.007562302851881518,0
foul,Intercept,1.8131684805011026,,,,,1
foul,Interceptions,0.0005366866600153013,0.0007346041723766891,0.4650427177869576,-0.0009031375178430094,0.001976510837873612,0
foul,Interceptions_other,-0.00042272156003474463,0.003940824430461892,0.914577766570716,-0.008146737443740053,0.007301294323670563,0
foul,Interceptions_own,0.005629061251154734,0.004108455791674178,0.17066237320963862,-0.0024235121005266556,0.013681634602836123,0
foul,Jumping,0.0012859709368542916,0.0008451643057029762,0.12813929061561802,-0.0003705511023235418,0.002942492976032125,0
foul,Jumping_other,0.0014667182892545375,0.0025098785798771395,0.5589712664917417,-0.0034526437273046558,0.006386080305813731,0
foul,Jumping_own,0.000588724317202313,0.002814378861711824,0.8343058940336512,-0.0049274582517528625,0.006104906886157488,0
foul,LB,-0.07971655771301828,,,,,1
foul,LM,-0.02722564541844374,,,,,1
foul,LW,-0.04310762613180844,,,,,1
foul,LWB,0.058679561481634696,,,,,1
foul,Long passing,-0.003275576732377892,0.0007468311660752404,1.1592005675797878e-05,-0.004739365817885363,-0.0018117876468704208,1
foul,Long passing_other,0.0016965347846475242,0.004360749524041722,0.6972449211769916,-0.00685053428247425,0.010243603851769298,0
foul,Long passing_own,0.0010429827967408873,0.004726914032852738,0.825368449955322,-0.00822176870765048,0.010307734301132254,0
foul,Long shots,-0.001520718307192593,0.000802908542438053,0.058236747117362375,-0.003094419050371177,5.298243598599083e-05,0
foul,Long shots_other,-0.0019790878167985845,0.003459234641446198,0.5672476209156301,-0.008759187714033133,0.004801012080435964,0
foul,Long shots_own,0.002957586673313725,0.003411200380169295,0.3859377568522986,-0.0037283660718180935,0.009643539418445543,0
foul,Marking,-0.006693542305508095,0.0014618553774077554,4.6991011064534405e-06,-0.009558778845227295,-0.0038283057657888943,1
foul,Marking_other,-0.0037437769704357993,0.004278393629666475,0.3815586768069883,-0.01212942848458209,0.004641874543710491,0
foul,Marking_own,0.0007036148360363296,0.004656805631448223,0.8799028439386953,-0.008423724201602187,0.009830953873674844,0
foul,Penalties,0.0009209104854448467,0.0014779040059275926,0.5332161024823587,-0.0019757813661732348,0.003817602337062928,0
foul,Penalties_other,0.0004566135546883429,0.0029125034597991943,0.8754218503971183,-0.005251893226518078,0.006165120335894764,0
foul,Penalties_own,0.0033400087995478066,0.0030036036635115422,0.2661480630499893,-0.002547054380934816,0.009227071980030428,0
foul,Positioning,0.003660001927619458,0.0041494173036351915,0.3777568537847562,-0.004472855987505516,0.011792859842744433,0
foul,Positioning_other,-0.005268108235047711,0.003587903840792513,0.1420358223273026,-0.012300399763001036,0.0017641832929056137,0
foul,Positioning_own,0.005463392914196894,0.0038961773751540543,0.1608540406852268,-0.0021731147411050526,0.01309990056949884,0
foul,RB,-0.11216526167679358,,,,,1
foul,RM,0.05298539791296185,,,,,1
foul,RW,-0.03231632282894079,,,,,1
foul,RWB,-0.2598754849792569,,,,,1
foul,Reactions,-0.009362055826742712,0.0020013405308929684,2.912781396968711e-06,-0.01328468326729293,-0.005439428386192494,1
foul,Reactions_other,0.003936057715842736,0.003276366682322741,0.22962748753046247,-0.002485620981509836,0.010357736413195309,0
foul,Reactions_own,-0.004947422156389523,0.0038314339731574665,0.19662080261403192,-0.012457032743778157,0.0025621884309991114,0
foul,ST,0.02582662263039584,,,,,1
foul,Short passing,-0.0053570122346080305,0.0027342501469563817,0.05009699077134355,-0.010716142522642538,2.11805342647739e-06,0
foul,Short passing_other,0.014447901592570101,0.004936477331722441,0.0034280281281811043,0.004772406022394118,0.024123397162746085,1
foul,Short passing_own,0.0173075417600894,0.005380659518998559,0.0012986633056233376,0.006761449102852226,0.027853634417326575,1
foul,Shot power,0.003374099259411026,0.0009916593283311695,0.0006688318426906203,0.0014304469758819336,0.005317751542940118,1
foul,Shot power_other,-0.009704629961011577,0.0031998709779106874,0.0024251877102239305,-0.015976377077716524,-0.0034328828443066298,1
foul,Shot power_own,-0.0045678001355470834,0.003079888834383294,0.1380583300752174,-0.010604382250938339,0.0014687819798441725,0
foul,Sliding tackle,0.003911753056965181,0.002172697989619622,0.07181016868917611,-0.00034673500268927755,0.00817024111661964,0
foul,Sliding tackle_other,0.017302914745221696,0.005043392169018331,0.0006027062700886265,0.0074178660939457665,0.027187963396497625,1
foul,Sliding tackle_own,-0.009433706461549254,0.005459798486737772,0.0840271257557057,-0.020134911495555286,0.0012674985724567787,0
foul,Sprint speed,-0.005017697495890209,0.0010746410020573609,3.0388895249089387e-06,-0.007123993859922636,-0.0029114011318577817,1
foul,Sprint speed_other,0.0017017602192719223,0.0038023265747539553,0.6544766305466903,-0.00575079986724583,0.009154320305789675,0
foul,Sprint speed_own,0.011910302062136174,0.004064513119293541,0.0033890981433224443,0.003943856348320835,0.01987674777595151,1
foul,Stamina,0.002031194624971204,0.0008241099949313011,0.013729350875750113,0.00041593903490585397,0.0036464502150365544,1
foul,Stamina_other,-0.005036148456493366,0.002868907314475678,0.07919881250637228,-0.010659206792865694,0.0005869098798789623,0
foul,Stamina_own,-0.010314651148548433,0.0030024279429648505,0.0005925203321024419,-0.01619940991675954,-0.004429892380337326,1
foul,Standing tackle,0.0007522960341082826,0.0021811828449610875,0.7301702071299432,-0.003522822342015449,0.005027414410232014,0
foul,Standing tackle_other,-0.019109484601148193,0.004985883441215883,0.00012702927788521556,-0.028881816145931324,-0.009337153056365063,1
foul,Standing tackle_own,0.002411135758915563,0.005475819357595048,0.6597059851592944,-0.008321470181970731,0.013143741699801856,0
foul,Strength,0.0030460691119852776,0.0013243220739956132,0.021451718275430798,0.0004503978469538759,0.005641740377016679,1
foul,Strength_other,-0.0030971754609116177,0.0037623606662789896,0.4104017643813571,-0.010471402366818438,0.004277051444995202,0
foul,Strength_own,0.004219530786471632,0.002458452380895356,0.08611227476952066,-0.0005990358800832662,0.00903809745302653,0
foul,Vision,0.001228923489212538,0.0019264012457522015,0.5235202920953959,-0.002546822952461777,0.005004669930886853,0
foul,Vision_other,-0.0025341641376263515,0.002951079085016354,0.3905008861075885,-0.008318279144258405,0.003249950869005702,0
foul,Vision_own,-0.007233635812178778,0.00324672646340868,0.02589046355751412,-0.01359721968045979,-0.0008700519438977648,1
foul,Volleys,3.12059832806447e-05,0.0006831452876314423,0.9636054753658427,-0.0013077587804769823,0.0013701707470382717,0
foul,Volleys_other,0.0011999251444603336,0.003020379270668799,0.6911670299392683,-0.004720018226050513,0.00711986851497118,0
foul,Volleys_own,0.009441718985007149,0.003067677236913949,0.0020874409678428574,0.0034290716006558086,0.015454366369358489,1
goal_scored,Acceleration_y,-5.321620341133328e-06,0.0020369886988094712,0.9984256749628422,-0.003997819470007697,0.0039871762293254304,0
goal_scored,Acceleration_y_other,0.0006510984180662829,0.001402235651754327,0.6424162728363716,-0.0020972834593721984,0.0033994802955047638,0
goal_scored,Acceleration_y_own,0.0010374259445585414,0.0013800389479301125,0.4522382329106067,-0.001667450393384479,0.003742302282501562,0
goal_scored,Aggression,0.00017164192713300008,-0.001429431241856622,0.9044283851532784,0.002973327161171979,-0.0026300433069059792,0
goal_scored,Aggression_other,0.0016013740736304989,0.0007870067061650245,0.041884622731940935,5.8840929547050985e-05,0.0031439072177139467,1
goal_scored,Aggression_own,-0.0017130317386745073,0.0008717077049242571,0.04972716975467173,-0.003421578840326051,-4.4846370229633704e-06,1
goal_scored,Agility,0.0002612352905333404,-0.0005389696514323418,0.6477966785036369,0.0013176158073407301,-0.0007951452262740494,0
goal_scored,Agility_other,0.0019589853722458465,0.001083318793999371,0.07077872118596074,-0.00016431946399292092,0.004082290208484614,0
goal_scored,Agility_own,-0.0019639988709762037,0.0012243988775003773,0.10886617578783664,-0.004363820670876943,0.0004358229289245356,0
goal_scored,Balance,-0.0005862336706517015,0.003006207725873753,0.8549484097765383,-0.006478400813364257,0.0053059334720608545,0
goal_scored,Balance_other,-0.001622689877841766,0.0008717003696128204,0.06325719907851246,-0.0033312226022828937,8.584284659936205e-05,0
goal_scored,Balance_own,0.002031782076063822,0.0008449394188971735,0.016559813383253408,0.00037570081502536195,0.0036878633371022823,1
goal_scored,Ball control,0.001059168470813466,0.0076740726288677605,0.892294288966518,-0.013982013881767345,0.016100350823394276,0
goal_scored,Ball control_other,-0.0012009476875503042,0.0016703456858615624,0.47243763591257704,-0.004474825231838966,0.0020729298567383576,0
goal_scored,Ball control_own,-0.0041945932902943675,0.0015020393116601596,0.005473391892771184,-0.00713859034114828,-0.0012505962394404545,1
goal_scored,CAM,-0.004643135667329552,,,,,1
goal_scored,CB,-0.00180011869188004,,,,,1
goal_scored,CDM,0.004771429465501589,,,,,1
goal_scored,CF,-0.0416768757412962,,,,,1
goal_scored,CM,-0.00319184095464285,,,,,1
goal_scored,Composure,0.0018994149754726956,1.0278071153825344e-05,1.8049636037575922e-05,0.001879269956011198,0.0019195599949341931,1
goal_scored,Composure_other,0.00016817757106841628,0.0009602465387778666,0.8609741079767335,-0.0017139056449362023,0.0020502607870730347,0
goal_scored,Composure_own,-0.0015137101134049032,0.001059951979401358,0.15370322962107807,-0.0035912159930315646,0.0005637957662217581,0
goal_scored,Crossing,-0.0011612583061941613,0.0022835993348991803,0.6204313433476318,-0.005637113002596555,0.0033145963902082324,0
goal_scored,Crossing_other,0.0008334683433686514,0.0009399250687366221,0.37526688357100757,-0.001008784791355128,0.002675721478092431,0
goal_scored,Crossing_own,0.0012082653919552903,0.0010511071596748733,0.25037747743678684,-0.0008519046410074612,0.003268435424918042,0
goal_scored,Curve,-0.00030175910883827517,0.0008808107331008644,0.7362989909861968,-0.0020281481457159693,0.001424629928039419,0
goal_scored,Curve_other,-0.0006215136308773954,0.0009107505485400718,0.49499183500858157,-0.002406584706015936,0.0011635574442611452,0
goal_scored,Curve_own,-0.0011354379252525482,0.0009860367488488501,0.24962387042021672,-0.0030680699529962944,0.000797194102491198,0
goal_scored,Dribbling,-0.0005158392495163479,-0.000183944180111731,0.8510502156140074,-0.00015530865649735523,-0.0008763698425353406,0
goal_scored,Dribbling_other,0.0007975625514981601,0.00128998533810686,0.5364124426559045,-0.0017308087111912855,0.0033259338141876055,0
goal_scored,Dribbling_own,0.003570484414900325,0.0017165670804940314,0.03754807546611527,0.00020601293713202367,0.006934955892668626,1
goal_scored,Finishing,0.0006593999948255737,-0.0016863199107902407,0.6958633921889494,0.003964587019974445,-0.002645787030323298,0
goal_scored,Finishing_other,-0.0015056092082302835,0.0010152524439644988,0.1381113978451034,-0.003495503998400701,0.0004842855819401342,0
